order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,eommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
10875,BERGS,Berglunds snabbköp,19,Teatime Chocolate Biscuits,Confections,,25,9.2,3/8/22 12:00 AM,Sweden,Luleå,,,,
10910,WILMK,Wilman Kala,19,Teatime Chocolate Biscuits,Confections,,12,9.2,3/28/22 12:00 AM,Finland,Helsinki,,,,
10926,ANATR,Ana Trujillo Emparedados y helados,19,Teatime Chocolate Biscuits,Confections,,7,9.2,4/3/22 12:00 AM,Mexico,México D.F.,,,,
10967,TOMSP,Toms Spezialitäten,19,Teatime Chocolate Biscuits,Confections,,12,9.2,4/22/22 12:00 AM,Germany,Münster,,,,
11012,FRANK,Frankenversand,19,Teatime Chocolate Biscuits,Confections,,50,9.2,5/9/22 12:00 AM,Germany,München,,,,
11022,HANAR,Hanari Carnes,19,Teatime Chocolate Biscuits,Confections,,35,9.2,5/14/22 12:00 AM,Brazil,Rio de Janeiro,,,,
11066,WHITC,White Clover Markets,19,Teatime Chocolate Biscuits,Confections,,42,9.2,5/31/22 12:00 AM,USA,Seattle,,,,
11076,BONAP,Bon app',19,Teatime Chocolate Biscuits,Confections,,10,9.2,6/5/22 12:00 AM,France,Marseille,,,,
10252,SUPRD,Suprêmes délices,20,Sir Rodney's Marmalade,Confections,,40,64.8,8/9/19 12:00 AM,Belgium,Charleroi,,,,
10272,RATTC,Rattlesnake Canyon Grocery,20,Sir Rodney's Marmalade,Confections,,6,64.8,9/2/19 12:00 AM,USA,Albuquerque,,,,
10292,TRADH,Tradição Hipermercados,20,Sir Rodney's Marmalade,Confections,,20,64.8,9/28/19 12:00 AM,Brazil,São Paulo,,,,
10372,QUEEN,Queen Cozinha,20,Sir Rodney's Marmalade,Confections,,12,64.8,1/4/20 12:00 AM,Brazil,São Paulo,,,,
10384,BERGS,Berglunds snabbköp,20,Sir Rodney's Marmalade,Confections,,28,64.8,1/16/20 12:00 AM,Sweden,Luleå,,,,
10514,ERNSH,Ernst Handel,20,Sir Rodney's Marmalade,Confections,,39,81,5/23/20 12:00 AM,Austria,Graz,,,,
10523,SEVES,Seven Seas Imports,20,Sir Rodney's Marmalade,Confections,,15,81,6/1/20 12:00 AM,UK,London,,,,
10593,LEHMS,Lehmanns Marktstand,20,Sir Rodney's Marmalade,Confections,,21,81,8/9/20 12:00 AM,Germany,Frankfurt a.M. ,,,,
10660,HUNGC,Hungry Coyote Import Store,20,Sir Rodney's Marmalade,Confections,,21,81,10/9/20 12:00 AM,USA,Elgin,,,,
10828,RANCH,Rancho grande,20,Sir Rodney's Marmalade,Confections,,5,81,2/13/22 12:00 AM,Argentina,Buenos Aires,,,,
10878,QUICK,QUICK-Stop,20,Sir Rodney's Marmalade,Confections,,20,81,3/12/22 12:00 AM,Germany,Cunewalde,,,,
10927,LACOR,La corne d'abondance,20,Sir Rodney's Marmalade,Confections,,5,81,4/4/22 12:00 AM,France,Versailles,,,,
10953,AROUT,Around the Horn,20,Sir Rodney's Marmalade,Confections,,50,81,4/15/22 12:00 AM,UK,London,,,,
10986,OCEAN,Océano Atlántico Ltda.,20,Sir Rodney's Marmalade,Confections,,15,81,4/29/22 12:00 AM,Argentina,Buenos Aires,,,,
11021,QUICK,QUICK-Stop,20,Sir Rodney's Marmalade,Confections,,15,81,5/14/22 12:00 AM,Germany,Cunewalde,,,,
11077,RATTC,Rattlesnake Canyon Grocery,20,Sir Rodney's Marmalade,Confections,,1,81,6/5/22 12:00 AM,USA,Albuquerque,,,,
10259,CENTC,Centro comercial Moctezuma,21,Sir Rodney's Scones,Confections,,10,8,8/18/19 12:00 AM,Mexico,México D.F.,,,,
10261,QUEDE,Que Delícia,21,Sir Rodney's Scones,Confections,,20,8,8/19/19 12:00 AM,Brazil,Rio de Janeiro,,,,
10333,WARTH,Wartian Herkku,21,Sir Rodney's Scones,Confections,,10,8,11/18/19 12:00 AM,Finland,Oulu,,,,
10368,ERNSH,Ernst Handel,21,Sir Rodney's Scones,Confections,,5,8,12/30/19 12:00 AM,Austria,Graz,,,,
10397,PRINI,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,,10,8,1/27/20 12:00 AM,Portugal,Lisboa,,,,
10406,QUEEN,Queen Cozinha,21,Sir Rodney's Scones,Confections,,30,8,2/7/20 12:00 AM,Brazil,São Paulo,,,,
10409,OCEAN,Océano Atlántico Ltda.,21,Sir Rodney's Scones,Confections,,12,8,2/9/20 12:00 AM,Argentina,Buenos Aires,,,,
10430,ERNSH,Ernst Handel,21,Sir Rodney's Scones,Confections,,50,8,3/2/20 12:00 AM,Austria,Graz,,,,
10456,KOENE,Königlich Essen,21,Sir Rodney's Scones,Confections,,40,8,3/28/20 12:00 AM,Germany,Brandenburg,,,,
10461,LILAS,LILA-Supermercado,21,Sir Rodney's Scones,Confections,,40,8,3/31/20 12:00 AM,Venezuela,Barquisimeto,,,,
10477,PRINI,Princesa Isabel Vinhos,21,Sir Rodney's Scones,Confections,,21,8,4/17/20 12:00 AM,Portugal,Lisboa,,,,
10484,BSBEV,B's Beverages,21,Sir Rodney's Scones,Confections,,14,8,4/24/20 12:00 AM,UK,London,,,,
10504,WHITC,White Clover Markets,21,Sir Rodney's Scones,Confections,,12,10,5/12/20 12:00 AM,USA,Seattle,,,,
10513,WANDK,Die Wandernde Kuh,21,Sir Rodney's Scones,Confections,,40,10,5/23/20 12:00 AM,Germany,Stuttgart,,,,
10539,BSBEV,B's Beverages,21,Sir Rodney's Scones,Confections,,15,10,6/16/20 12:00 AM,UK,London,,,,
10550,GODOS,Godos Cocina Típica,21,Sir Rodney's Scones,Confections,,6,10,6/28/20 12:00 AM,Spain,Sevilla,,,,
10609,DUMON,Du monde entier,21,Sir Rodney's Scones,Confections,,6,10,8/24/20 12:00 AM,France,Nantes,,,,
10614,BLAUS,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,,8,10,8/29/20 12:00 AM,Germany,Mannheim,,,,
10619,MEREP,Mère Paillarde,21,Sir Rodney's Scones,Confections,,42,10,9/4/20 12:00 AM,Canada,Montréal,,,,
10623,FRANK,Frankenversand,21,Sir Rodney's Scones,Confections,,25,10,9/7/20 12:00 AM,Germany,München,,,,
10642,SIMOB,Simons bistro,21,Sir Rodney's Scones,Confections,,30,10,9/22/20 12:00 AM,Denmark,København,,,,
10658,QUICK,QUICK-Stop,21,Sir Rodney's Scones,Confections,,60,10,10/6/20 12:00 AM,Germany,Cunewalde,,,,
10681,GREAL,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,,12,10,10/26/20 12:00 AM,USA,Eugene,,,,
10716,RANCH,Rancho grande,21,Sir Rodney's Scones,Confections,,5,10,11/24/20 12:00 AM,Argentina,Buenos Aires,,,,
10717,FRANK,Frankenversand,21,Sir Rodney's Scones,Confections,,32,10,11/24/20 12:00 AM,Germany,München,,,,
10729,LINOD,LINO-Delicateses,21,Sir Rodney's Scones,Confections,,30,10,12/5/20 12:00 AM,Venezuela,I. de Margarita,,,,
10731,CHOPS,Chop-suey Chinese,21,Sir Rodney's Scones,Confections,,40,10,12/7/20 12:00 AM,Switzerland,Bern,,,,
10763,FOLIG,Folies gourmandes,21,Sir Rodney's Scones,Confections,,40,10,1/3/22 12:00 AM,France,Lille,,,,
10861,WHITC,White Clover Markets,21,Sir Rodney's Scones,Confections,,40,10,3/1/22 12:00 AM,USA,Seattle,,,,
10873,WILMK,Wilman Kala,21,Sir Rodney's Scones,Confections,,20,10,3/8/22 12:00 AM,Finland,Helsinki,,,,
10884,LETSS,Let's Stop N Shop,21,Sir Rodney's Scones,Confections,,40,10,3/14/22 12:00 AM,USA,San Francisco,,,,
10929,FRANK,Frankenversand,21,Sir Rodney's Scones,Confections,,60,10,4/4/22 12:00 AM,Germany,München,,,,
10930,SUPRD,Suprêmes délices,21,Sir Rodney's Scones,Confections,,36,10,4/5/22 12:00 AM,Belgium,Charleroi,,,,
10956,BLAUS,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,,12,10,4/16/22 12:00 AM,Germany,Mannheim,,,,
10978,MAISD,Maison Dewey,21,Sir Rodney's Scones,Confections,,40,10,4/25/22 12:00 AM,Belgium,Bruxelles,,,,
10990,ERNSH,Ernst Handel,21,Sir Rodney's Scones,Confections,,65,10,5/1/22 12:00 AM,Austria,Graz,,,,
11034,OLDWO,Old World Delicatessen,21,Sir Rodney's Scones,Confections,,15,10,5/20/22 12:00 AM,USA,Anchorage,,,,
11040,GREAL,Great Lakes Food Market,21,Sir Rodney's Scones,Confections,,20,10,5/22/22 12:00 AM,USA,Eugene,,,,
11058,BLAUS,Blauer See Delikatessen,21,Sir Rodney's Scones,Confections,,3,10,5/29/22 12:00 AM,Germany,Mannheim,,,,
10251,VICTE,Victuailles en stock,22,Gustaf's Knäckebröd,Grains/Cereals,,6,16.8,8/8/19 12:00 AM,France,Lyon,,,,
10435,CONSH,Consolidated Holdings,22,Gustaf's Knäckebröd,Grains/Cereals,,12,16.8,3/7/20 12:00 AM,UK,London,,,,
10553,WARTH,Wartian Herkku,22,Gustaf's Knäckebröd,Grains/Cereals,,24,21,6/30/20 12:00 AM,Finland,Oulu,,,,
10603,SAVEA,Save-a-lot Markets,22,Gustaf's Knäckebröd,Grains/Cereals,,48,21,8/18/20 12:00 AM,USA,Boise,,,,
10619,MEREP,Mère Paillarde,22,Gustaf's Knäckebröd,Grains/Cereals,,40,21,9/4/20 12:00 AM,Canada,Montréal,,,,
10635,MAGAA,Magazzini Alimentari Riuniti,22,Gustaf's Knäckebröd,Grains/Cereals,,40,21,9/18/20 12:00 AM,Italy,Bergamo,,,,
10648,RICAR,Ricardo Adocicados,22,Gustaf's Knäckebröd,Grains/Cereals,,15,21,9/28/20 12:00 AM,Brazil,Rio de Janeiro,,,,
10651,WANDK,Die Wandernde Kuh,22,Gustaf's Knäckebröd,Grains/Cereals,,20,21,10/2/20 12:00 AM,Germany,Stuttgart,,,,
10763,FOLIG,Folies gourmandes,22,Gustaf's Knäckebröd,Grains/Cereals,,6,21,1/3/22 12:00 AM,France,Lille,,,,
10768,AROUT,Around the Horn,22,Gustaf's Knäckebröd,Grains/Cereals,,4,21,1/8/22 12:00 AM,UK,London,,,,
10836,ERNSH,Ernst Handel,22,Gustaf's Knäckebröd,Grains/Cereals,,52,21,2/16/22 12:00 AM,Austria,Graz,,,,
10844,PICCO,Piccolo und mehr,22,Gustaf's Knäckebröd,Grains/Cereals,,35,21,2/21/22 12:00 AM,Austria,Salzburg,,,,
10943,BSBEV,B's Beverages,22,Gustaf's Knäckebröd,Grains/Cereals,,21,21,4/10/22 12:00 AM,UK,London,,,,
11001,FOLKO,Folk och fä HB,22,Gustaf's Knäckebröd,Grains/Cereals,,25,21,5/6/22 12:00 AM,Sweden,Bräcke,,,,
10337,FRANK,Frankenversand,23,Tunnbröd,Grains/Cereals,,40,7.2,11/24/19 12:00 AM,Germany,München,,,,
10348,WANDK,Die Wandernde Kuh,23,Tunnbröd,Grains/Cereals,,25,7.2,12/8/19 12:00 AM,Germany,Stuttgart,,,,
10396,FRANK,Frankenversand,23,Tunnbröd,Grains/Cereals,,40,7.2,1/27/20 12:00 AM,Germany,München,,,,
10402,ERNSH,Ernst Handel,23,Tunnbröd,Grains/Cereals,,60,7.2,2/2/20 12:00 AM,Austria,Graz,,,,
10462,CONSH,Consolidated Holdings,23,Tunnbröd,Grains/Cereals,,21,7.2,4/3/20 12:00 AM,UK,London,,,,
10470,BONAP,Bon app',23,Tunnbröd,Grains/Cereals,,15,7.2,4/11/20 12:00 AM,France,Marseille,,,,
10495,LAUGB,Laughing Bacchus Wine Cellars,23,Tunnbröd,Grains/Cereals,,10,7.2,5/4/20 12:00 AM,Canada,Vancouver,,,,
10543,LILAS,LILA-Supermercado,23,Tunnbröd,Grains/Cereals,,70,9,6/21/20 12:00 AM,Venezuela,Barquisimeto,,,,
10554,OTTIK,Ottilies Käseladen,23,Tunnbröd,Grains/Cereals,,20,9,6/30/20 12:00 AM,Germany,Köln,,,,
10621,ISLAT,Island Trading,23,Tunnbröd,Grains/Cereals,,10,9,9/5/20 12:00 AM,UK,Cowes,,,,
10670,FRANK,Frankenversand,23,Tunnbröd,Grains/Cereals,,32,9,10/17/20 12:00 AM,Germany,München,,,,
10674,ISLAT,Island Trading,23,Tunnbröd,Grains/Cereals,,5,9,10/19/20 12:00 AM,UK,Cowes,,,,
10748,SAVEA,Save-a-lot Markets,23,Tunnbröd,Grains/Cereals,,44,9,12/21/20 12:00 AM,USA,Boise,,,,
10811,LINOD,LINO-Delicateses,23,Tunnbröd,Grains/Cereals,,18,9,2/2/22 12:00 AM,Venezuela,I. de Margarita,,,,
10845,QUICK,QUICK-Stop,23,Tunnbröd,Grains/Cereals,,70,9,2/21/22 12:00 AM,Germany,Cunewalde,,,,
10869,SEVES,Seven Seas Imports,23,Tunnbröd,Grains/Cereals,,50,9,3/6/22 12:00 AM,UK,London,,,,
10880,FOLKO,Folk och fä HB,23,Tunnbröd,Grains/Cereals,,30,9,3/12/22 12:00 AM,Sweden,Bräcke,,,,
10935,WELLI,Wellington Importadora,23,Tunnbröd,Grains/Cereals,,8,9,4/8/22 12:00 AM,Brazil,Resende,,,,
11013,ROMEY,Romero y tomillo,23,Tunnbröd,Grains/Cereals,,10,9,5/9/22 12:00 AM,Spain,Madrid,,,,
11077,RATTC,Rattlesnake Canyon Grocery,23,Tunnbröd,Grains/Cereals,,2,9,6/5/22 12:00 AM,USA,Albuquerque,,,,
10254,CHOPS,Chop-suey Chinese,24,Guaraná Fantástica,Beverages,,15,3.6,8/11/19 12:00 AM,Switzerland,Bern,,,,
10263,ERNSH,Ernst Handel,24,Guaraná Fantástica,Beverages,,28,3.6,8/23/19 12:00 AM,Austria,Graz,,,,
10275,MAGAA,Magazzini Alimentari Riuniti,24,Guaraná Fantástica,Beverages,,12,3.6,9/7/19 12:00 AM,Italy,Bergamo,,,,
10280,BERGS,Berglunds snabbköp,24,Guaraná Fantástica,Beverages,,12,3.6,9/14/19 12:00 AM,Sweden,Luleå,,,,
10281,ROMEY,Romero y tomillo,24,Guaraná Fantástica,Beverages,,6,3.6,9/14/19 12:00 AM,Spain,Madrid,,,,
10293,TORTU,Tortuga Restaurante,24,Guaraná Fantástica,Beverages,,10,3.6,9/29/19 12:00 AM,Mexico,México D.F.,,,,
10352,FURIB,Furia Bacalhau e Frutos do Mar,24,Guaraná Fantástica,Beverages,,10,3.6,12/13/19 12:00 AM,Portugal,Lisboa,,,,
10355,AROUT,Around the Horn,24,Guaraná Fantástica,Beverages,,25,3.6,12/16/19 12:00 AM,UK,London,,,,
10358,LAMAI,La maison d'Asie,24,Guaraná Fantástica,Beverages,,10,3.6,12/21/19 12:00 AM,France,Toulouse,,,,
10386,FAMIA,Familia Arquibaldo,24,Guaraná Fantástica,Beverages,,15,3.6,1/18/20 12:00 AM,Brazil,São Paulo,,,,
10387,SANTG,Santé Gourmet,24,Guaraná Fantástica,Beverages,,15,3.6,1/18/20 12:00 AM,Norway,Stavern,,,,
10446,TOMSP,Toms Spezialitäten,24,Guaraná Fantástica,Beverages,,20,3.6,3/17/20 12:00 AM,Germany,Münster,,,,
10465,VAFFE,Vaffeljernet,24,Guaraná Fantástica,Beverages,,25,3.6,4/5/20 12:00 AM,Denmark,Århus,,,,
10467,MAGAA,Magazzini Alimentari Riuniti,24,Guaraná Fantástica,Beverages,,28,3.6,4/6/20 12:00 AM,Italy,Bergamo,,,,
10472,SEVES,Seven Seas Imports,24,Guaraná Fantástica,Beverages,,80,3.6,4/12/20 12:00 AM,UK,London,,,,
10498,HILAA,HILARIÓN-Abastos,24,Guaraná Fantástica,Beverages,,14,4.5,5/8/20 12:00 AM,Venezuela,San Cristóbal,,,,
10512,FAMIA,Familia Arquibaldo,24,Guaraná Fantástica,Beverages,,10,4.5,5/22/20 12:00 AM,Brazil,São Paulo,,,,
10518,TORTU,Tortuga Restaurante,24,Guaraná Fantástica,Beverages,,5,4.5,5/26/20 12:00 AM,Mexico,México D.F.,,,,
10520,SANTG,Santé Gourmet,24,Guaraná Fantástica,Beverages,,8,4.5,5/30/20 12:00 AM,Norway,Stavern,,,,
10541,HANAR,Hanari Carnes,24,Guaraná Fantástica,Beverages,,35,4.5,6/19/20 12:00 AM,Brazil,Rio de Janeiro,,,,
10555,SAVEA,Save-a-lot Markets,24,Guaraná Fantástica,Beverages,,18,4.5,7/3/20 12:00 AM,USA,Boise,,,,
10565,MEREP,Mère Paillarde,24,Guaraná Fantástica,Beverages,,25,4.5,7/12/20 12:00 AM,Canada,Montréal,,,,
10597,PICCO,Piccolo und mehr,24,Guaraná Fantástica,Beverages,,35,4.5,8/11/20 12:00 AM,Austria,Salzburg,,,,
10620,LAUGB,Laughing Bacchus Wine Cellars,24,Guaraná Fantástica,Beverages,,5,4.5,9/5/20 12:00 AM,Canada,Vancouver,,,,
10623,FRANK,Frankenversand,24,Guaraná Fantástica,Beverages,,3,4.5,9/7/20 12:00 AM,Germany,München,,,,
10648,RICAR,Ricardo Adocicados,24,Guaraná Fantástica,Beverages,,15,4.5,9/28/20 12:00 AM,Brazil,Rio de Janeiro,,,,
10695,WILMK,Wilman Kala,24,Guaraná Fantástica,Beverages,,20,4.5,11/7/20 12:00 AM,Finland,Helsinki,,,,
10704,QUEEN,Queen Cozinha,24,Guaraná Fantástica,Beverages,,35,4.5,11/14/20 12:00 AM,Brazil,São Paulo,,,,
10763,FOLIG,Folies gourmandes,24,Guaraná Fantástica,Beverages,,20,4.5,1/3/22 12:00 AM,France,Lille,,,,
10799,KOENE,Königlich Essen,24,Guaraná Fantástica,Beverages,,20,4.5,1/26/22 12:00 AM,Germany,Brandenburg,,,,
10859,FRANK,Frankenversand,24,Guaraná Fantástica,Beverages,,40,4.5,2022-02-29,Germany,München,,,,
10866,BERGS,Berglunds snabbköp,24,Guaraná Fantástica,Beverages,,6,4.5,3/5/22 12:00 AM,Sweden,Luleå,,,,
10883,LONEP,Lonesome Pine Restaurant,24,Guaraná Fantástica,Beverages,,8,4.5,3/14/22 12:00 AM,USA,Portland,,,,
10885,SUPRD,Suprêmes délices,24,Guaraná Fantástica,Beverages,,12,4.5,3/14/22 12:00 AM,Belgium,Charleroi,,,,
10893,KOENE,Königlich Essen,24,Guaraná Fantástica,Beverages,,10,4.5,3/20/22 12:00 AM,Germany,Brandenburg,,,,
10895,ERNSH,Ernst Handel,24,Guaraná Fantástica,Beverages,,110,4.5,3/20/22 12:00 AM,Austria,Graz,,,,
10922,HANAR,Hanari Carnes,24,Guaraná Fantástica,Beverages,,35,4.5,4/2/22 12:00 AM,Brazil,Rio de Janeiro,,,,
10946,VAFFE,Vaffeljernet,24,Guaraná Fantástica,Beverages,,25,4.5,4/11/22 12:00 AM,Denmark,Århus,,,,
10960,HILAA,HILARIÓN-Abastos,24,Guaraná Fantástica,Beverages,,10,4.5,4/18/22 12:00 AM,Venezuela,San Cristóbal,,,,
10968,ERNSH,Ernst Handel,24,Guaraná Fantástica,Beverages,,30,4.5,4/22/22 12:00 AM,Austria,Graz,,,,
10979,ERNSH,Ernst Handel,24,Guaraná Fantástica,Beverages,,80,4.5,4/25/22 12:00 AM,Austria,Graz,,,,
10984,SAVEA,Save-a-lot Markets,24,Guaraná Fantástica,Beverages,,20,4.5,4/29/22 12:00 AM,USA,Boise,,,,
10998,WOLZA,Wolski  Zajazd,24,Guaraná Fantástica,Beverages,,12,4.5,5/3/22 12:00 AM,Poland,Warszawa,,,,
11000,RATTC,Rattlesnake Canyon Grocery,24,Guaraná Fantástica,Beverages,,30,4.5,5/6/22 12:00 AM,USA,Albuquerque,,,,
11009,GODOS,Godos Cocina Típica,24,Guaraná Fantástica,Beverages,,12,4.5,5/8/22 12:00 AM,Spain,Sevilla,,,,
11010,REGGC,Reggiani Caseifici,24,Guaraná Fantástica,Beverages,,10,4.5,5/9/22 12:00 AM,Italy,Reggio Emilia,,,,
11027,BOTTM,Bottom-Dollar Markets,24,Guaraná Fantástica,Beverages,,30,4.5,5/16/22 12:00 AM,Canada,Tsawassen,,,,
11031,SAVEA,Save-a-lot Markets,24,Guaraná Fantástica,Beverages,,21,4.5,5/17/22 12:00 AM,USA,Boise,,,,
11051,LAMAI,La maison d'Asie,24,Guaraná Fantástica,Beverages,,10,4.5,5/27/22 12:00 AM,France,Toulouse,,,,
11055,HILAA,HILARIÓN-Abastos,24,Guaraná Fantástica,Beverages,,15,4.5,5/28/22 12:00 AM,Venezuela,San Cristóbal,,,,
11073,PERIC,Pericles Comidas clásicas,24,Guaraná Fantástica,Beverages,,20,4.5,6/4/22 12:00 AM,Mexico,México D.F.,,,,
10323,KOENE,Königlich Essen,25,NuNuCa Nuß-Nougat-Creme,Confections,,4,11.2,11/7/19 12:00 AM,Germany,Brandenburg,,,,
10347,FAMIA,Familia Arquibaldo,25,NuNuCa Nuß-Nougat-Creme,Confections,,10,11.2,12/7/19 12:00 AM,Brazil,São Paulo,,,,
10362,BONAP,Bon app',25,NuNuCa Nuß-Nougat-Creme,Confections,,50,11.2,12/26/19 12:00 AM,France,Marseille,,,,
10393,SAVEA,Save-a-lot Markets,25,NuNuCa Nuß-Nougat-Creme,Confections,,7,11.2,1/25/20 12:00 AM,USA,Boise,,,,
10467,MAGAA,Magazzini Alimentari Riuniti,25,NuNuCa Nuß-Nougat-Creme,Confections,,12,11.2,4/6/20 12:00 AM,Italy,Bergamo,,,,
10492,BOTTM,Bottom-Dollar Markets,25,NuNuCa Nuß-Nougat-Creme,Confections,,60,11.2,5/2/20 12:00 AM,Canada,Tsawassen,,,,
10506,KOENE,Königlich Essen,25,NuNuCa Nuß-Nougat-Creme,Confections,,18,14,5/16/20 12:00 AM,Germany,Brandenburg,,,,
10760,MAISD,Maison Dewey,25,NuNuCa Nuß-Nougat-Creme,Confections,,12,14,1/1/22 12:00 AM,Belgium,Bruxelles,,,,
10761,RATTC,Rattlesnake Canyon Grocery,25,NuNuCa Nuß-Nougat-Creme,Confections,,35,14,1/2/22 12:00 AM,USA,Albuquerque,,,,
10803,WELLI,Wellington Importadora,25,NuNuCa Nuß-Nougat-Creme,Confections,,15,14,1/30/22 12:00 AM,Brazil,Resende,,,,
10810,LAUGB,Laughing Bacchus Wine Cellars,25,NuNuCa Nuß-Nougat-Creme,Confections,,5,14,2/1/22 12:00 AM,Canada,Vancouver,,,,
10832,LAMAI,La maison d'Asie,25,NuNuCa Nuß-Nougat-Creme,Confections,,10,14,2/14/22 12:00 AM,France,Toulouse,,,,
10840,LINOD,LINO-Delicateses,25,NuNuCa Nuß-Nougat-Creme,Confections,,6,14,2/19/22 12:00 AM,Venezuela,I. de Margarita,,,,
10850,VICTE,Victuailles en stock,25,NuNuCa Nuß-Nougat-Creme,Confections,,20,14,2/23/22 12:00 AM,France,Lyon,,,,
10851,RICAR,Ricardo Adocicados,25,NuNuCa Nuß-Nougat-Creme,Confections,,10,14,2/26/22 12:00 AM,Brazil,Rio de Janeiro,,,,
10887,GALED,Galería del gastrónomo,25,NuNuCa Nuß-Nougat-Creme,Confections,,5,14,3/15/22 12:00 AM,Spain,Barcelona,,,,
10919,LINOD,LINO-Delicateses,25,NuNuCa Nuß-Nougat-Creme,Confections,,24,14,4/1/22 12:00 AM,Venezuela,I. de Margarita,,,,
11055,HILAA,HILARIÓN-Abastos,25,NuNuCa Nuß-Nougat-Creme,Confections,,15,14,5/28/22 12:00 AM,Venezuela,San Cristóbal,,,,
10330,LILAS,LILA-Supermercado,26,Gumbär Gummibärchen,Confections,,50,24.9,11/16/19 12:00 AM,Venezuela,Barquisimeto,,,,
10337,FRANK,Frankenversand,26,Gumbär Gummibärchen,Confections,,24,24.9,11/24/19 12:00 AM,Germany,München,,,,
10357,LILAS,LILA-Supermercado,26,Gumbär Gummibärchen,Confections,,16,24.9,12/20/19 12:00 AM,Venezuela,Barquisimeto,,,,
10393,SAVEA,Save-a-lot Markets,26,Gumbär Gummibärchen,Confections,,70,24.9,1/25/20 12:00 AM,USA,Boise,,,,
10404,MAGAA,Magazzini Alimentari Riuniti,26,Gumbär Gummibärchen,Confections,,30,24.9,2/3/20 12:00 AM,Italy,Bergamo,,,,
10421,QUEDE,Que Delícia,26,Gumbär Gummibärchen,Confections,,30,24.9,2/21/20 12:00 AM,Brazil,Rio de Janeiro,,,,
10422,FRANS,Franchi S.p.A.,26,Gumbär Gummibärchen,Confections,,2,24.9,2/22/20 12:00 AM,Italy,Torino,,,,
10432,SPLIR,Split Rail Beer & Ale,26,Gumbär Gummibärchen,Confections,,10,24.9,3/3/20 12:00 AM,USA,Lander,,,,
10444,BERGS,Berglunds snabbköp,26,Gumbär Gummibärchen,Confections,,15,24.9,3/15/20 12:00 AM,Sweden,Luleå,,,,
10448,RANCH,Rancho grande,26,Gumbär Gummibärchen,Confections,,6,24.9,3/20/20 12:00 AM,Argentina,Buenos Aires,,,,
10458,SUPRD,Suprêmes délices,26,Gumbär Gummibärchen,Confections,,30,24.9,3/29/20 12:00 AM,Belgium,Charleroi,,,,
10487,QUEEN,Queen Cozinha,26,Gumbär Gummibärchen,Confections,,30,24.9,4/26/20 12:00 AM,Brazil,São Paulo,,,,
10540,QUICK,QUICK-Stop,26,Gumbär Gummibärchen,Confections,,40,31.23,6/19/20 12:00 AM,Germany,Cunewalde,,,,
10587,QUEDE,Que Delícia,26,Gumbär Gummibärchen,Confections,,6,31.23,8/2/20 12:00 AM,Brazil,Rio de Janeiro,,,,
10592,LEHMS,Lehmanns Marktstand,26,Gumbär Gummibärchen,Confections,,5,31.23,8/8/20 12:00 AM,Germany,Frankfurt a.M. ,,,,
10633,ERNSH,Ernst Handel,26,Gumbär Gummibärchen,Confections,,35,31.23,9/15/20 12:00 AM,Austria,Graz,,,,
10677,ANTON,Antonio Moreno Taquería,26,Gumbär Gummibärchen,Confections,,30,31.23,10/23/20 12:00 AM,Mexico,México D.F.,,,,
10686,PICCO,Piccolo und mehr,26,Gumbär Gummibärchen,Confections,,15,31.23,10/31/20 12:00 AM,Austria,Salzburg,,,,
10713,SAVEA,Save-a-lot Markets,26,Gumbär Gummibärchen,Confections,,30,31.23,11/22/20 12:00 AM,USA,Boise,,,,
10723,WHITC,White Clover Markets,26,Gumbär Gummibärchen,Confections,,15,31.23,11/30/20 12:00 AM,USA,Seattle,,,,
10751,RICSU,Richter Supermarkt,26,Gumbär Gummibärchen,Confections,,12,31.23,12/25/20 12:00 AM,Switzerland,Genève,,,,
10758,RICSU,Richter Supermarkt,26,Gumbär Gummibärchen,Confections,,20,31.23,12/29/20 12:00 AM,Switzerland,Genève,,,,
10796,HILAA,HILARIÓN-Abastos,26,Gumbär Gummibärchen,Confections,,21,31.23,1/25/22 12:00 AM,Venezuela,San Cristóbal,,,,
10817,KOENE,Königlich Essen,26,Gumbär Gummibärchen,Confections,,40,31.23,2/6/22 12:00 AM,Germany,Brandenburg,,,,
10825,DRACD,Drachenblut Delikatessen,26,Gumbär Gummibärchen,Confections,,12,31.23,2/9/22 12:00 AM,Germany,Aachen,,,,
10849,KOENE,Königlich Essen,26,Gumbär Gummibärchen,Confections,,18,31.23,2/23/22 12:00 AM,Germany,Brandenburg,,,,
10857,BERGS,Berglunds snabbköp,26,Gumbär Gummibärchen,Confections,,35,31.23,2/28/22 12:00 AM,Sweden,Luleå,,,,
10868,QUEEN,Queen Cozinha,26,Gumbär Gummibärchen,Confections,,20,31.23,3/6/22 12:00 AM,Brazil,São Paulo,,,,
10973,LACOR,La corne d'abondance,26,Gumbär Gummibärchen,Confections,,5,31.23,4/23/22 12:00 AM,France,Versailles,,,,
11004,MAISD,Maison Dewey,26,Gumbär Gummibärchen,Confections,,6,31.23,5/7/22 12:00 AM,Belgium,Bruxelles,,,,
